,E0,Ep,dL,phi,th_LRL
25391,0.0,172.8,1.0,191.0,0.0
25393,0.0,172.8,1.0,193.0,0.0
25394,0.0,172.8,1.0,194.0,0.0
25396,0.0,172.8,1.0,196.0,0.0
25397,0.0,172.8,1.0,197.0,0.0
25601,0.0,201.6,-1.0,1.0,0.0
25605,0.0,201.6,-1.0,5.0,0.0
25614,0.0,201.6,-1.0,14.0,0.0
25618,0.0,201.6,-1.0,18.0,0.0
25619,0.0,201.6,-1.0,19.0,0.0
25625,0.0,201.6,-1.0,25.0,0.0
25628,0.0,201.6,-1.0,28.0,0.0
25629,0.0,201.6,-1.0,29.0,0.0
25633,0.0,201.6,-1.0,33.0,0.0
25634,0.0,201.6,-1.0,34.0,0.0
25637,0.0,201.6,-1.0,37.0,0.0
25640,0.0,201.6,-1.0,40.0,0.0
25645,0.0,201.6,-1.0,45.0,0.0
25646,0.0,201.6,-1.0,46.0,0.0
25649,0.0,201.6,-1.0,49.0,0.0
25650,0.0,201.6,-1.0,50.0,0.0
25651,0.0,201.6,-1.0,51.0,0.0
25655,0.0,201.6,-1.0,55.0,0.0
25656,0.0,201.6,-1.0,56.0,0.0
25657,0.0,201.6,-1.0,57.0,0.0
25664,0.0,201.6,-1.0,64.0,0.0
25667,0.0,201.6,-1.0,67.0,0.0
25672,0.0,201.6,-1.0,72.0,0.0
25675,0.0,201.6,-1.0,75.0,0.0
25677,0.0,201.6,-1.0,77.0,0.0
25681,0.0,201.6,-1.0,81.0,0.0
25759,0.0,201.6,-1.0,159.0,0.0
25763,0.0,201.6,-1.0,163.0,0.0
25771,0.0,201.6,-1.0,171.0,0.0
25773,0.0,201.6,-1.0,173.0,0.0
25778,0.0,201.6,-1.0,178.0,0.0
25782,0.0,201.6,-1.0,182.0,0.0
25784,0.0,201.6,-1.0,184.0,0.0
25785,0.0,201.6,-1.0,185.0,0.0
25786,0.0,201.6,-1.0,186.0,0.0
25787,0.0,201.6,-1.0,187.0,0.0
25788,0.0,201.6,-1.0,188.0,0.0
25790,0.0,201.6,-1.0,190.0,0.0
25793,0.0,201.6,-1.0,193.0,0.0
25796,0.0,201.6,-1.0,196.0,0.0
26001,0.0,201.6,1.0,1.0,0.0
26005,0.0,201.6,1.0,5.0,0.0
26014,0.0,201.6,1.0,14.0,0.0
26018,0.0,201.6,1.0,18.0,0.0
26019,0.0,201.6,1.0,19.0,0.0
26025,0.0,201.6,1.0,25.0,0.0
26028,0.0,201.6,1.0,28.0,0.0
26029,0.0,201.6,1.0,29.0,0.0
26033,0.0,201.6,1.0,33.0,0.0
26034,0.0,201.6,1.0,34.0,0.0
26037,0.0,201.6,1.0,37.0,0.0
26040,0.0,201.6,1.0,40.0,0.0
26045,0.0,201.6,1.0,45.0,0.0
26046,0.0,201.6,1.0,46.0,0.0
26049,0.0,201.6,1.0,49.0,0.0
26050,0.0,201.6,1.0,50.0,0.0
26051,0.0,201.6,1.0,51.0,0.0
26055,0.0,201.6,1.0,55.0,0.0
26056,0.0,201.6,1.0,56.0,0.0
26057,0.0,201.6,1.0,57.0,0.0
26064,0.0,201.6,1.0,64.0,0.0
26067,0.0,201.6,1.0,67.0,0.0
26072,0.0,201.6,1.0,72.0,0.0
26075,0.0,201.6,1.0,75.0,0.0
26077,0.0,201.6,1.0,77.0,0.0
26081,0.0,201.6,1.0,81.0,0.0
26159,0.0,201.6,1.0,159.0,0.0
26163,0.0,201.6,1.0,163.0,0.0
26171,0.0,201.6,1.0,171.0,0.0
26173,0.0,201.6,1.0,173.0,0.0
26178,0.0,201.6,1.0,178.0,0.0
26182,0.0,201.6,1.0,182.0,0.0
26184,0.0,201.6,1.0,184.0,0.0
26185,0.0,201.6,1.0,185.0,0.0
26186,0.0,201.6,1.0,186.0,0.0
26187,0.0,201.6,1.0,187.0,0.0
26188,0.0,201.6,1.0,188.0,0.0
26190,0.0,201.6,1.0,190.0,0.0
26193,0.0,201.6,1.0,193.0,0.0
26196,0.0,201.6,1.0,196.0,0.0
26402,0.0,230.4,-1.0,2.0,0.0
26403,0.0,230.4,-1.0,3.0,0.0
26404,0.0,230.4,-1.0,4.0,0.0
26408,0.0,230.4,-1.0,8.0,0.0
26409,0.0,230.4,-1.0,9.0,0.0
26411,0.0,230.4,-1.0,11.0,0.0
26412,0.0,230.4,-1.0,12.0,0.0
26417,0.0,230.4,-1.0,17.0,0.0
26418,0.0,230.4,-1.0,18.0,0.0
26422,0.0,230.4,-1.0,22.0,0.0
26424,0.0,230.4,-1.0,24.0,0.0
26425,0.0,230.4,-1.0,25.0,0.0
26431,0.0,230.4,-1.0,31.0,0.0
26432,0.0,230.4,-1.0,32.0,0.0
26436,0.0,230.4,-1.0,36.0,0.0
26439,0.0,230.4,-1.0,39.0,0.0
26440,0.0,230.4,-1.0,40.0,0.0
26443,0.0,230.4,-1.0,43.0,0.0
26446,0.0,230.4,-1.0,46.0,0.0
26448,0.0,230.4,-1.0,48.0,0.0
26454,0.0,230.4,-1.0,54.0,0.0
26455,0.0,230.4,-1.0,55.0,0.0
26457,0.0,230.4,-1.0,57.0,0.0
26458,0.0,230.4,-1.0,58.0,0.0
26462,0.0,230.4,-1.0,62.0,0.0
26467,0.0,230.4,-1.0,67.0,0.0
26511,0.0,230.4,-1.0,111.0,0.0
26522,0.0,230.4,-1.0,122.0,0.0
26531,0.0,230.4,-1.0,131.0,0.0
26534,0.0,230.4,-1.0,134.0,0.0
26561,0.0,230.4,-1.0,161.0,0.0
26567,0.0,230.4,-1.0,167.0,0.0
26571,0.0,230.4,-1.0,171.0,0.0
26580,0.0,230.4,-1.0,180.0,0.0
26581,0.0,230.4,-1.0,181.0,0.0
26582,0.0,230.4,-1.0,182.0,0.0
26588,0.0,230.4,-1.0,188.0,0.0
26589,0.0,230.4,-1.0,189.0,0.0
26592,0.0,230.4,-1.0,192.0,0.0
26593,0.0,230.4,-1.0,193.0,0.0
26597,0.0,230.4,-1.0,197.0,0.0
26802,0.0,230.4,1.0,2.0,0.0
26803,0.0,230.4,1.0,3.0,0.0
26804,0.0,230.4,1.0,4.0,0.0
26808,0.0,230.4,1.0,8.0,0.0
26809,0.0,230.4,1.0,9.0,0.0
26811,0.0,230.4,1.0,11.0,0.0
26812,0.0,230.4,1.0,12.0,0.0
26817,0.0,230.4,1.0,17.0,0.0
26818,0.0,230.4,1.0,18.0,0.0
26822,0.0,230.4,1.0,22.0,0.0
26824,0.0,230.4,1.0,24.0,0.0
26825,0.0,230.4,1.0,25.0,0.0
26831,0.0,230.4,1.0,31.0,0.0
26832,0.0,230.4,1.0,32.0,0.0
26836,0.0,230.4,1.0,36.0,0.0
26839,0.0,230.4,1.0,39.0,0.0
26840,0.0,230.4,1.0,40.0,0.0
26843,0.0,230.4,1.0,43.0,0.0
26846,0.0,230.4,1.0,46.0,0.0
26848,0.0,230.4,1.0,48.0,0.0
26854,0.0,230.4,1.0,54.0,0.0
26855,0.0,230.4,1.0,55.0,0.0
26857,0.0,230.4,1.0,57.0,0.0
26858,0.0,230.4,1.0,58.0,0.0
26862,0.0,230.4,1.0,62.0,0.0
26867,0.0,230.4,1.0,67.0,0.0
26911,0.0,230.4,1.0,111.0,0.0
26922,0.0,230.4,1.0,122.0,0.0
26931,0.0,230.4,1.0,131.0,0.0
26934,0.0,230.4,1.0,134.0,0.0
26961,0.0,230.4,1.0,161.0,0.0
26967,0.0,230.4,1.0,167.0,0.0
26971,0.0,230.4,1.0,171.0,0.0
26980,0.0,230.4,1.0,180.0,0.0
26981,0.0,230.4,1.0,181.0,0.0
26982,0.0,230.4,1.0,182.0,0.0
26988,0.0,230.4,1.0,188.0,0.0
26989,0.0,230.4,1.0,189.0,0.0
26992,0.0,230.4,1.0,192.0,0.0
26993,0.0,230.4,1.0,193.0,0.0
26997,0.0,230.4,1.0,197.0,0.0
27200,0.0,187.2,-1.0,0.0,0.0
27203,0.0,187.2,-1.0,3.0,0.0
27205,0.0,187.2,-1.0,5.0,0.0
27210,0.0,187.2,-1.0,10.0,0.0
27212,0.0,187.2,-1.0,12.0,0.0
27213,0.0,187.2,-1.0,13.0,0.0
27215,0.0,187.2,-1.0,15.0,0.0
27216,0.0,187.2,-1.0,16.0,0.0
27218,0.0,187.2,-1.0,18.0,0.0
27219,0.0,187.2,-1.0,19.0,0.0
27221,0.0,187.2,-1.0,21.0,0.0
27233,0.0,187.2,-1.0,33.0,0.0
27234,0.0,187.2,-1.0,34.0,0.0
27237,0.0,187.2,-1.0,37.0,0.0
27238,0.0,187.2,-1.0,38.0,0.0
27239,0.0,187.2,-1.0,39.0,0.0
27240,0.0,187.2,-1.0,40.0,0.0
27247,0.0,187.2,-1.0,47.0,0.0
27249,0.0,187.2,-1.0,49.0,0.0
27251,0.0,187.2,-1.0,51.0,0.0
27252,0.0,187.2,-1.0,52.0,0.0
27256,0.0,187.2,-1.0,56.0,0.0
27257,0.0,187.2,-1.0,57.0,0.0
27260,0.0,187.2,-1.0,60.0,0.0
27265,0.0,187.2,-1.0,65.0,0.0
27276,0.0,187.2,-1.0,76.0,0.0
27277,0.0,187.2,-1.0,77.0,0.0
27288,0.0,187.2,-1.0,88.0,0.0
27307,0.0,187.2,-1.0,107.0,0.0
27348,0.0,187.2,-1.0,148.0,0.0
27360,0.0,187.2,-1.0,160.0,0.0
27373,0.0,187.2,-1.0,173.0,0.0
27376,0.0,187.2,-1.0,176.0,0.0
27379,0.0,187.2,-1.0,179.0,0.0
27384,0.0,187.2,-1.0,184.0,0.0
27386,0.0,187.2,-1.0,186.0,0.0
27387,0.0,187.2,-1.0,187.0,0.0
27393,0.0,187.2,-1.0,193.0,0.0
27399,0.0,187.2,-1.0,199.0,0.0
27600,0.0,187.2,1.0,0.0,0.0
27603,0.0,187.2,1.0,3.0,0.0
27605,0.0,187.2,1.0,5.0,0.0
27610,0.0,187.2,1.0,10.0,0.0
27612,0.0,187.2,1.0,12.0,0.0
27613,0.0,187.2,1.0,13.0,0.0
27615,0.0,187.2,1.0,15.0,0.0
27616,0.0,187.2,1.0,16.0,0.0
27618,0.0,187.2,1.0,18.0,0.0
27619,0.0,187.2,1.0,19.0,0.0
27621,0.0,187.2,1.0,21.0,0.0
27633,0.0,187.2,1.0,33.0,0.0
27634,0.0,187.2,1.0,34.0,0.0
27637,0.0,187.2,1.0,37.0,0.0
27638,0.0,187.2,1.0,38.0,0.0
27639,0.0,187.2,1.0,39.0,0.0
27640,0.0,187.2,1.0,40.0,0.0
27647,0.0,187.2,1.0,47.0,0.0
27649,0.0,187.2,1.0,49.0,0.0
27651,0.0,187.2,1.0,51.0,0.0
27652,0.0,187.2,1.0,52.0,0.0
27656,0.0,187.2,1.0,56.0,0.0
27657,0.0,187.2,1.0,57.0,0.0
27660,0.0,187.2,1.0,60.0,0.0
27665,0.0,187.2,1.0,65.0,0.0
27676,0.0,187.2,1.0,76.0,0.0
27677,0.0,187.2,1.0,77.0,0.0
27688,0.0,187.2,1.0,88.0,0.0
27707,0.0,187.2,1.0,107.0,0.0
27748,0.0,187.2,1.0,148.0,0.0
27760,0.0,187.2,1.0,160.0,0.0
27773,0.0,187.2,1.0,173.0,0.0
27776,0.0,187.2,1.0,176.0,0.0
27779,0.0,187.2,1.0,179.0,0.0
27784,0.0,187.2,1.0,184.0,0.0
27786,0.0,187.2,1.0,186.0,0.0
27787,0.0,187.2,1.0,187.0,0.0
27793,0.0,187.2,1.0,193.0,0.0
27799,0.0,187.2,1.0,199.0,0.0
28005,0.0,288.0,-1.0,5.0,0.0
28006,0.0,288.0,-1.0,6.0,0.0
28007,0.0,288.0,-1.0,7.0,0.0
28018,0.0,288.0,-1.0,18.0,0.0
28025,0.0,288.0,-1.0,25.0,0.0
28035,0.0,288.0,-1.0,35.0,0.0
28039,0.0,288.0,-1.0,39.0,0.0
28043,0.0,288.0,-1.0,43.0,0.0
28046,0.0,288.0,-1.0,46.0,0.0
28049,0.0,288.0,-1.0,49.0,0.0
28052,0.0,288.0,-1.0,52.0,0.0
28055,0.0,288.0,-1.0,55.0,0.0
28060,0.0,288.0,-1.0,60.0,0.0
28064,0.0,288.0,-1.0,64.0,0.0
28083,0.0,288.0,-1.0,83.0,0.0
28105,0.0,288.0,-1.0,105.0,0.0
28106,0.0,288.0,-1.0,106.0,0.0
28115,0.0,288.0,-1.0,115.0,0.0
28120,0.0,288.0,-1.0,120.0,0.0
28136,0.0,288.0,-1.0,136.0,0.0
28157,0.0,288.0,-1.0,157.0,0.0
28164,0.0,288.0,-1.0,164.0,0.0
28173,0.0,288.0,-1.0,173.0,0.0
28177,0.0,288.0,-1.0,177.0,0.0
28181,0.0,288.0,-1.0,181.0,0.0
28183,0.0,288.0,-1.0,183.0,0.0
28184,0.0,288.0,-1.0,184.0,0.0
28185,0.0,288.0,-1.0,185.0,0.0
28186,0.0,288.0,-1.0,186.0,0.0
28187,0.0,288.0,-1.0,187.0,0.0
28190,0.0,288.0,-1.0,190.0,0.0
28192,0.0,288.0,-1.0,192.0,0.0
28194,0.0,288.0,-1.0,194.0,0.0
28199,0.0,288.0,-1.0,199.0,0.0
28405,0.0,288.0,1.0,5.0,0.0
28406,0.0,288.0,1.0,6.0,0.0
28407,0.0,288.0,1.0,7.0,0.0
28418,0.0,288.0,1.0,18.0,0.0
28425,0.0,288.0,1.0,25.0,0.0
28435,0.0,288.0,1.0,35.0,0.0
28439,0.0,288.0,1.0,39.0,0.0
28443,0.0,288.0,1.0,43.0,0.0
28446,0.0,288.0,1.0,46.0,0.0
28449,0.0,288.0,1.0,49.0,0.0
28452,0.0,288.0,1.0,52.0,0.0
28455,0.0,288.0,1.0,55.0,0.0
28460,0.0,288.0,1.0,60.0,0.0
28464,0.0,288.0,1.0,64.0,0.0
28483,0.0,288.0,1.0,83.0,0.0
28505,0.0,288.0,1.0,105.0,0.0
28506,0.0,288.0,1.0,106.0,0.0
28515,0.0,288.0,1.0,115.0,0.0
28520,0.0,288.0,1.0,120.0,0.0
28536,0.0,288.0,1.0,136.0,0.0
28557,0.0,288.0,1.0,157.0,0.0
28564,0.0,288.0,1.0,164.0,0.0
28573,0.0,288.0,1.0,173.0,0.0
28577,0.0,288.0,1.0,177.0,0.0
28581,0.0,288.0,1.0,181.0,0.0
28583,0.0,288.0,1.0,183.0,0.0
28584,0.0,288.0,1.0,184.0,0.0
28585,0.0,288.0,1.0,185.0,0.0
28586,0.0,288.0,1.0,186.0,0.0
28587,0.0,288.0,1.0,187.0,0.0
28590,0.0,288.0,1.0,190.0,0.0
28592,0.0,288.0,1.0,192.0,0.0
28594,0.0,288.0,1.0,194.0,0.0
28599,0.0,288.0,1.0,199.0,0.0
28800,0.0,259.2,-1.0,0.0,0.0
28801,0.0,259.2,-1.0,1.0,0.0
28805,0.0,259.2,-1.0,5.0,0.0
28808,0.0,259.2,-1.0,8.0,0.0
28809,0.0,259.2,-1.0,9.0,0.0
28812,0.0,259.2,-1.0,12.0,0.0
28822,0.0,259.2,-1.0,22.0,0.0
28827,0.0,259.2,-1.0,27.0,0.0
28832,0.0,259.2,-1.0,32.0,0.0
28833,0.0,259.2,-1.0,33.0,0.0
28834,0.0,259.2,-1.0,34.0,0.0
28836,0.0,259.2,-1.0,36.0,0.0
28841,0.0,259.2,-1.0,41.0,0.0
28842,0.0,259.2,-1.0,42.0,0.0
28845,0.0,259.2,-1.0,45.0,0.0
28848,0.0,259.2,-1.0,48.0,0.0
28851,0.0,259.2,-1.0,51.0,0.0
28853,0.0,259.2,-1.0,53.0,0.0
28858,0.0,259.2,-1.0,58.0,0.0
28860,0.0,259.2,-1.0,60.0,0.0
28862,0.0,259.2,-1.0,62.0,0.0
28863,0.0,259.2,-1.0,63.0,0.0
28865,0.0,259.2,-1.0,65.0,0.0
28867,0.0,259.2,-1.0,67.0,0.0
28874,0.0,259.2,-1.0,74.0,0.0
28878,0.0,259.2,-1.0,78.0,0.0
28914,0.0,259.2,-1.0,114.0,0.0
28917,0.0,259.2,-1.0,117.0,0.0
28918,0.0,259.2,-1.0,118.0,0.0
28927,0.0,259.2,-1.0,127.0,0.0
28960,0.0,259.2,-1.0,160.0,0.0
28967,0.0,259.2,-1.0,167.0,0.0
28969,0.0,259.2,-1.0,169.0,0.0
28971,0.0,259.2,-1.0,171.0,0.0
28973,0.0,259.2,-1.0,173.0,0.0
28982,0.0,259.2,-1.0,182.0,0.0
28988,0.0,259.2,-1.0,188.0,0.0
28989,0.0,259.2,-1.0,189.0,0.0
28990,0.0,259.2,-1.0,190.0,0.0
28991,0.0,259.2,-1.0,191.0,0.0
28992,0.0,259.2,-1.0,192.0,0.0
28994,0.0,259.2,-1.0,194.0,0.0
28999,0.0,259.2,-1.0,199.0,0.0
29200,0.0,259.2,1.0,0.0,0.0
29201,0.0,259.2,1.0,1.0,0.0
29205,0.0,259.2,1.0,5.0,0.0
29208,0.0,259.2,1.0,8.0,0.0
29209,0.0,259.2,1.0,9.0,0.0
29212,0.0,259.2,1.0,12.0,0.0
29222,0.0,259.2,1.0,22.0,0.0
29227,0.0,259.2,1.0,27.0,0.0
29232,0.0,259.2,1.0,32.0,0.0
29233,0.0,259.2,1.0,33.0,0.0
29234,0.0,259.2,1.0,34.0,0.0
29236,0.0,259.2,1.0,36.0,0.0
29241,0.0,259.2,1.0,41.0,0.0
29242,0.0,259.2,1.0,42.0,0.0
29245,0.0,259.2,1.0,45.0,0.0
29248,0.0,259.2,1.0,48.0,0.0
29251,0.0,259.2,1.0,51.0,0.0
29253,0.0,259.2,1.0,53.0,0.0
29258,0.0,259.2,1.0,58.0,0.0
29260,0.0,259.2,1.0,60.0,0.0
29262,0.0,259.2,1.0,62.0,0.0
29263,0.0,259.2,1.0,63.0,0.0
29265,0.0,259.2,1.0,65.0,0.0
29267,0.0,259.2,1.0,67.0,0.0
29274,0.0,259.2,1.0,74.0,0.0
29278,0.0,259.2,1.0,78.0,0.0
29314,0.0,259.2,1.0,114.0,0.0
29317,0.0,259.2,1.0,117.0,0.0
29318,0.0,259.2,1.0,118.0,0.0
29327,0.0,259.2,1.0,127.0,0.0
29360,0.0,259.2,1.0,160.0,0.0
29367,0.0,259.2,1.0,167.0,0.0
29369,0.0,259.2,1.0,169.0,0.0
29371,0.0,259.2,1.0,171.0,0.0
29373,0.0,259.2,1.0,173.0,0.0
29382,0.0,259.2,1.0,182.0,0.0
29388,0.0,259.2,1.0,188.0,0.0
29389,0.0,259.2,1.0,189.0,0.0
29390,0.0,259.2,1.0,190.0,0.0
29391,0.0,259.2,1.0,191.0,0.0
29392,0.0,259.2,1.0,192.0,0.0
29394,0.0,259.2,1.0,194.0,0.0
29399,0.0,259.2,1.0,199.0,0.0
29600,-20.0,259.2,-1.0,0.0,0.0
29601,-20.0,259.2,-1.0,1.0,0.0
29603,-20.0,259.2,-1.0,3.0,0.0
29604,-20.0,259.2,-1.0,4.0,0.0
29605,-20.0,259.2,-1.0,5.0,0.0
29611,-20.0,259.2,-1.0,11.0,0.0
29615,-20.0,259.2,-1.0,15.0,0.0
29616,-20.0,259.2,-1.0,16.0,0.0
29620,-20.0,259.2,-1.0,20.0,0.0
29621,-20.0,259.2,-1.0,21.0,0.0
29629,-20.0,259.2,-1.0,29.0,0.0
29631,-20.0,259.2,-1.0,31.0,0.0
29632,-20.0,259.2,-1.0,32.0,0.0
29638,-20.0,259.2,-1.0,38.0,0.0
29641,-20.0,259.2,-1.0,41.0,0.0
29642,-20.0,259.2,-1.0,42.0,0.0
29643,-20.0,259.2,-1.0,43.0,0.0
29644,-20.0,259.2,-1.0,44.0,0.0
29647,-20.0,259.2,-1.0,47.0,0.0
29648,-20.0,259.2,-1.0,48.0,0.0
29657,-20.0,259.2,-1.0,57.0,0.0
29659,-20.0,259.2,-1.0,59.0,0.0
29662,-20.0,259.2,-1.0,62.0,0.0
29666,-20.0,259.2,-1.0,66.0,0.0
29668,-20.0,259.2,-1.0,68.0,0.0
29669,-20.0,259.2,-1.0,69.0,0.0
29670,-20.0,259.2,-1.0,70.0,0.0
29673,-20.0,259.2,-1.0,73.0,0.0
29674,-20.0,259.2,-1.0,74.0,0.0
29678,-20.0,259.2,-1.0,78.0,0.0
29679,-20.0,259.2,-1.0,79.0,0.0
29685,-20.0,259.2,-1.0,85.0,0.0
29692,-20.0,259.2,-1.0,92.0,0.0
29700,-20.0,259.2,-1.0,100.0,0.0
29704,-20.0,259.2,-1.0,104.0,0.0
29709,-20.0,259.2,-1.0,109.0,0.0
29737,-20.0,259.2,-1.0,137.0,0.0
29747,-20.0,259.2,-1.0,147.0,0.0
29751,-20.0,259.2,-1.0,151.0,0.0
29752,-20.0,259.2,-1.0,152.0,0.0
29754,-20.0,259.2,-1.0,154.0,0.0
29762,-20.0,259.2,-1.0,162.0,0.0
29764,-20.0,259.2,-1.0,164.0,0.0
29767,-20.0,259.2,-1.0,167.0,0.0
29769,-20.0,259.2,-1.0,169.0,0.0
29770,-20.0,259.2,-1.0,170.0,0.0
29771,-20.0,259.2,-1.0,171.0,0.0
29776,-20.0,259.2,-1.0,176.0,0.0
29779,-20.0,259.2,-1.0,179.0,0.0
29782,-20.0,259.2,-1.0,182.0,0.0
29786,-20.0,259.2,-1.0,186.0,0.0
29795,-20.0,259.2,-1.0,195.0,0.0
29796,-20.0,259.2,-1.0,196.0,0.0
29797,-20.0,259.2,-1.0,197.0,0.0
30000,-20.0,259.2,1.0,0.0,0.0
30001,-20.0,259.2,1.0,1.0,0.0
30003,-20.0,259.2,1.0,3.0,0.0
30004,-20.0,259.2,1.0,4.0,0.0
30005,-20.0,259.2,1.0,5.0,0.0
30011,-20.0,259.2,1.0,11.0,0.0
30015,-20.0,259.2,1.0,15.0,0.0
30016,-20.0,259.2,1.0,16.0,0.0
30020,-20.0,259.2,1.0,20.0,0.0
30021,-20.0,259.2,1.0,21.0,0.0
30029,-20.0,259.2,1.0,29.0,0.0
30031,-20.0,259.2,1.0,31.0,0.0
30032,-20.0,259.2,1.0,32.0,0.0
30038,-20.0,259.2,1.0,38.0,0.0
30041,-20.0,259.2,1.0,41.0,0.0
30042,-20.0,259.2,1.0,42.0,0.0
30043,-20.0,259.2,1.0,43.0,0.0
30044,-20.0,259.2,1.0,44.0,0.0
30047,-20.0,259.2,1.0,47.0,0.0
30048,-20.0,259.2,1.0,48.0,0.0
30057,-20.0,259.2,1.0,57.0,0.0
30059,-20.0,259.2,1.0,59.0,0.0
30062,-20.0,259.2,1.0,62.0,0.0
30066,-20.0,259.2,1.0,66.0,0.0
30068,-20.0,259.2,1.0,68.0,0.0
30069,-20.0,259.2,1.0,69.0,0.0
30070,-20.0,259.2,1.0,70.0,0.0
30073,-20.0,259.2,1.0,73.0,0.0
30074,-20.0,259.2,1.0,74.0,0.0
30078,-20.0,259.2,1.0,78.0,0.0
30079,-20.0,259.2,1.0,79.0,0.0
30085,-20.0,259.2,1.0,85.0,0.0
30092,-20.0,259.2,1.0,92.0,0.0
30100,-20.0,259.2,1.0,100.0,0.0
30104,-20.0,259.2,1.0,104.0,0.0
30109,-20.0,259.2,1.0,109.0,0.0
30137,-20.0,259.2,1.0,137.0,0.0
30147,-20.0,259.2,1.0,147.0,0.0
30151,-20.0,259.2,1.0,151.0,0.0
30152,-20.0,259.2,1.0,152.0,0.0
30154,-20.0,259.2,1.0,154.0,0.0
30162,-20.0,259.2,1.0,162.0,0.0
30164,-20.0,259.2,1.0,164.0,0.0
30167,-20.0,259.2,1.0,167.0,0.0
30169,-20.0,259.2,1.0,169.0,0.0
30170,-20.0,259.2,1.0,170.0,0.0
30171,-20.0,259.2,1.0,171.0,0.0
30176,-20.0,259.2,1.0,176.0,0.0
30179,-20.0,259.2,1.0,179.0,0.0
30182,-20.0,259.2,1.0,182.0,0.0
30186,-20.0,259.2,1.0,186.0,0.0
30195,-20.0,259.2,1.0,195.0,0.0
30196,-20.0,259.2,1.0,196.0,0.0
30197,-20.0,259.2,1.0,197.0,0.0
